Nome do Objeto,Variação do Objeto,Dia/Noite,Funções,Ambiente,Fundo,Tamanho (KB),Dimensão (pixels) (Largura x Altura),URL da Imagem
Garfo,1,noite,Gradiente GrayScale,in,2,452.62,1204 x 1600,https://drive.google.com/uc?id=1a7MkJ_4aBGqeHhHm4oSLl0W-AsqP1_Jb&export=download
Garfo,1,noite,Gradiente GrayScale,in,3,262.47,1204 x 1600,https://drive.google.com/uc?id=1lp5ye6vaFBy3oN-1wB6xXIlolOOUbruU&export=download
Garfo,1,noite,GrayScale Mean Filter,out,6,308.06,1204 x 1600,https://drive.google.com/uc?id=1trZ8XzMRBxVxWs8yrNuOqe3h0bsbkwc5&export=download
Garfo,1,noite,GrayScale Mean Filter,out,5,515.7,1204 x 1600,https://drive.google.com/uc?id=1wUQ_BcpHmlB5d88UbRyXv5H0GbB_Yf32&export=download
Garfo,1,noite,GrayScale Mean Filter,out,4,464.52,1204 x 1600,https://drive.google.com/uc?id=1b9oNjvTu_sxxUZVZPxQeBxrLABERCL7G&export=download
Garfo,1,noite,GrayScale Mean Filter,in,2,329.49,1204 x 1600,https://drive.google.com/uc?id=1TPsccz3BxuBJTWVdRBbZsmoxdtg71V3a&export=download
Garfo,1,noite,GrayScale Mean Filter,in,1,294.73,1204 x 1600,https://drive.google.com/uc?id=1dZNyvN1lkOCUMIFC2_6kw-id9gkT6CV6&export=download
Garfo,1,noite,GrayScale Mean Filter,in,3,273.91,1204 x 1600,https://drive.google.com/uc?id=1dFSpZg665Jowm61_b132qd646VUYB2qd&export=download
Garfo,1,noite,GrayScale Exponential Transform,out,6,375.67,1204 x 1600,https://drive.google.com/uc?id=14Uc9hs6-ggFu_AluB9toR-CvuC_aOgRh&export=download
Garfo,1,noite,GrayScale Exponential Transform,in,2,458.23,1204 x 1600,https://drive.google.com/uc?id=1EdNUr8HYG0TjN-K_ESj1iYHe8VITyAA8&export=download
Garfo,1,noite,GrayScale Exponential Transform,in,3,326.24,1204 x 1600,https://drive.google.com/uc?id=1D4CqtI_7WLVSVvfl2-uo8HfqRoaRyLGL&export=download
Garfo,1,noite,GrayScale Exponential Transform,out,4,664.02,1204 x 1600,https://drive.google.com/uc?id=1d30izmK0rw6NK6yDniHhUnUFRxZbne0R&export=download
Garfo,1,noite,GrayScale Exponential Transform,out,5,624.94,1204 x 1600,https://drive.google.com/uc?id=1NgLu-Dm5oSW1EIEmusL9v5JMa7KlXBkZ&export=download
Garfo,1,noite,GrayScale Exponential Transform,in,1,377.64,1204 x 1600,https://drive.google.com/uc?id=1T_Jg1ABoOcy_tlTFkSIwmFr7RNM24ZCZ&export=download
Garfo,1,noite,GrayScale Log Transform,in,3,341.2,1204 x 1600,https://drive.google.com/uc?id=1cimipcnExBqoMh5BXTiHM1LpVOlTP19E&export=download
Garfo,1,noite,GrayScale Log Transform,out,6,393.29,1204 x 1600,https://drive.google.com/uc?id=1FDr8T0eRJ_rCcnw2diiljMi9OmHvkI5n&export=download
Garfo,1,noite,GrayScale Log Transform,out,4,663.45,1204 x 1600,https://drive.google.com/uc?id=15nEHlMQjSI7bADBLk6W5gIQcWpyNXVy-&export=download
Garfo,1,noite,GrayScale Log Transform,out,5,660.08,1204 x 1600,https://drive.google.com/uc?id=1L2_1OtRQHTEA-PFi5wOeaVfXrY0q209z&export=download
Garfo,1,noite,GrayScale Log Transform,in,2,470.81,1204 x 1600,https://drive.google.com/uc?id=1jFphDGaktBoxf8Fzdv7h-yhtZAKdqxqH&export=download
Garfo,1,noite,GrayScale Log Transform,in,1,387.88,1204 x 1600,https://drive.google.com/uc?id=1a2tf-xle45kOODKF1lgihihcMLsHfb3u&export=download
Garfo,2,dia,Original,in,1,187.31,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-dia-in-fundo1.jpeg
Garfo,2,dia,Original,in,2,159.6,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-dia-in-fundo2.jpeg
Garfo,2,dia,Original,in,3,158.52,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-dia-in-fundo3.jpeg
Garfo,2,dia,Original,out,4,423.93,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-dia-out-fundo4.jpeg
Garfo,2,dia,Original,out,5,309.62,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-dia-out-fundo5.jpeg
Garfo,2,dia,Original,out,6,343.68,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-dia-out-fundo6.jpeg
Garfo,2,dia,GrayScale,in,2,138.26,1204 x 1600,https://drive.google.com/uc?id=1ZWTw1wpjv1yjc7HXf2GlQUmNjzXq16cZ&export=download
Garfo,2,dia,GrayScale,out,5,291.67,1204 x 1600,https://drive.google.com/uc?id=1AjiqwG0EKy0y7sF_U2lO-fUWTib4Z1R0&export=download
Garfo,2,dia,GrayScale,out,6,351.9,1204 x 1600,https://drive.google.com/uc?id=12g3Zu5HfIiZpc5F7_GC5p__CoyVkql_R&export=download
Garfo,2,dia,GrayScale,out,4,441.3,1204 x 1600,https://drive.google.com/uc?id=1-4dG5z076I3VeG4O6O_lCly8_WvmJNoo&export=download
Garfo,2,dia,GrayScale,in,1,177.15,1204 x 1600,https://drive.google.com/uc?id=1IM9xTTRkCuBUK_tYh_XMGvZKuDjPhIV5&export=download
Garfo,2,dia,GrayScale,in,3,154.48,1204 x 1600,https://drive.google.com/uc?id=1mtDCRazBHufcI_BlqNqfL-OlFMF9Gv1l&export=download
Garfo,2,dia,Gradiente GrayScale,in,3,258.82,1204 x 1600,https://drive.google.com/uc?id=19QdkTLU91Ht_dsrNh7wCrkaSBGHhwIRX&export=download
Garfo,2,dia,Gradiente GrayScale,in,2,266.04,1204 x 1600,https://drive.google.com/uc?id=12a5cp7940wujPFBzz-I2jczSJjZjTN_I&export=download
Garfo,2,dia,Gradiente GrayScale,out,5,525.75,1204 x 1600,https://drive.google.com/uc?id=1AH3G5Zydco8bExEJcesRNlmRLqhI_txA&export=download
Garfo,2,dia,Gradiente GrayScale,out,6,565.78,1204 x 1600,https://drive.google.com/uc?id=1M4781IFInGvBxM0JgR26s-ll9DEBcBsC&export=download
Garfo,2,dia,Gradiente GrayScale,in,1,295.92,1204 x 1600,https://drive.google.com/uc?id=1ib-biccCEGStoMj6TugSgQUTNf4O2L2L&export=download
Garfo,2,dia,Gradiente GrayScale,out,4,802.52,1204 x 1600,https://drive.google.com/uc?id=1AqsncatX9owTraQpFehEn-faftWCdDZl&export=download
Garfo,2,dia,GrayScale Mean Filter,out,5,415.87,1204 x 1600,https://drive.google.com/uc?id=1G-d7mgyaryuDDtuKqnuft1feyRZEy679&export=download
Garfo,2,dia,GrayScale Mean Filter,out,6,408.25,1204 x 1600,https://drive.google.com/uc?id=1qWJG_NSFLvJhG7vses6MMohz6AdrvSMF&export=download
Garfo,2,dia,GrayScale Mean Filter,in,3,263.05,1204 x 1600,https://drive.google.com/uc?id=1AtCwWIY015hHSCKcR35U_1RyeSTK7idj&export=download
Garfo,2,dia,GrayScale Mean Filter,out,4,494.31,1204 x 1600,https://drive.google.com/uc?id=1_Pf6pHax8oLPKoLgzhPtLqw1bAXZsTw0&export=download
Garfo,2,dia,GrayScale Mean Filter,in,2,245.73,1204 x 1600,https://drive.google.com/uc?id=1U_-Yk5TEaON9Vy0QxFO6Fb0VJeieS58L&export=download
Garfo,2,dia,GrayScale Mean Filter,in,1,261.49,1204 x 1600,https://drive.google.com/uc?id=1GbahAFqEClrOViYL8zWAExqhuN66n7rH&export=download
Garfo,2,dia,GrayScale Exponential Transform,out,6,708.27,1204 x 1600,https://drive.google.com/uc?id=1kF_99jQdmH5rdanyupxkuFRVBLaUYns0&export=download
Garfo,2,dia,GrayScale Exponential Transform,out,5,567.81,1204 x 1600,https://drive.google.com/uc?id=1XxDEPCiOhO6pJ3oAsCFLCTkiLxf_HL6n&export=download
Garfo,2,dia,GrayScale Exponential Transform,in,3,304.33,1204 x 1600,https://drive.google.com/uc?id=1662vj8k6KflwcTEt2UFioWCziiarqMV5&export=download
Garfo,2,dia,GrayScale Exponential Transform,out,4,861.46,1204 x 1600,https://drive.google.com/uc?id=1zS-M7pbpvUz7ZrCd7B8oehLtAUSddnHW&export=download
Garfo,2,dia,GrayScale Exponential Transform,in,1,359.7,1204 x 1600,https://drive.google.com/uc?id=1UMFCJu-gOB03v-6bzdeP_jnuVNTTQvlb&export=download
Garfo,2,dia,GrayScale Exponential Transform,in,2,258.62,1204 x 1600,https://drive.google.com/uc?id=1nj4WnCc3Gl-6l4nUlnPFDVU6lfb_qcGg&export=download
Garfo,2,dia,GrayScale Log Transform,out,6,694.55,1204 x 1600,https://drive.google.com/uc?id=1oPlLhgvvVMosckA-rc_HPE6PKX-FFtBb&export=download
Garfo,2,dia,GrayScale Log Transform,out,5,570.33,1204 x 1600,https://drive.google.com/uc?id=1RtOGhXIZeVdDJt-1ARC43bCNlaoY0joy&export=download
Garfo,2,dia,GrayScale Log Transform,in,2,303.62,1204 x 1600,https://drive.google.com/uc?id=1uco-9CINXyeeZVjGKeAqz9S0KPqcQB2H&export=download
Garfo,2,dia,GrayScale Log Transform,in,3,302.26,1204 x 1600,https://drive.google.com/uc?id=16Xa5uo7NXJhT45ON4i68qS7BmpCkBjNZ&export=download
Garfo,2,dia,GrayScale Log Transform,in,1,356.32,1204 x 1600,https://drive.google.com/uc?id=1H1pEe7FQhsSNPSGwCOZFJPF6F27B0L8_&export=download
Garfo,2,dia,GrayScale Log Transform,out,4,850.52,1204 x 1600,https://drive.google.com/uc?id=1QEc5vvAK1GfdzxieceIFbbtkhn2-4fSi&export=download
Garfo,2,noite,Original,in,1,198.26,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-noite-in-fundo1.jpeg
Garfo,2,noite,Original,in,2,259.85,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-noite-in-fundo2.jpeg
Garfo,2,noite,Original,in,3,251.15,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-noite-in-fundo3.jpeg
Garfo,2,noite,Original,out,4,330.21,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-noite-out-fundo4.jpeg
Garfo,2,noite,Original,out,5,321.67,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-noite-out-fundo5.jpeg
Garfo,2,noite,Original,out,6,190.15,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo2-noite-out-fundo6.jpeg
Garfo,2,noite,GrayScale,in,3,252.76,1204 x 1600,https://drive.google.com/uc?id=15A9Htx9B7zbm6TPjLWwwgvulID-MpLnW&export=download
Garfo,2,noite,GrayScale,in,1,182.83,1204 x 1600,https://drive.google.com/uc?id=11In66KMftscZJf0TI3xxtHZgGtC6riG6&export=download
Garfo,2,noite,GrayScale,out,4,334.56,1204 x 1600,https://drive.google.com/uc?id=1fxQ7uib8zF95t92S4wkbBpc8Rvd5Jnpk&export=download
Garfo,2,noite,GrayScale,in,2,245.17,1204 x 1600,https://drive.google.com/uc?id=1x_sgBzbnakmgbaGqBH38H7jQZECZcaF1&export=download
Garfo,2,noite,GrayScale,out,6,176.89,1204 x 1600,https://drive.google.com/uc?id=1r2YbXqHJFPwABqE1B_SrknIZTjwX2gGn&export=download
Garfo,2,noite,GrayScale,out,5,287.46,1204 x 1600,https://drive.google.com/uc?id=1nYv_EY_eAz1iWqrlPNviOvpvZ2d33RfB&export=download
Garfo,2,noite,Gradiente GrayScale,out,5,542.26,1204 x 1600,https://drive.google.com/uc?id=1p4wgfT3Wn2ri805jxoHqBiOUtpoZ4wuM&export=download
Garfo,2,noite,Gradiente GrayScale,out,6,329.63,1204 x 1600,https://drive.google.com/uc?id=1t7I5YdlY5NCZpk9tesdFsuBNLMPbGujC&export=download
Garfo,2,noite,Gradiente GrayScale,out,4,628.83,1204 x 1600,https://drive.google.com/uc?id=16swZV7Egb_TuF4qWF0CSi8mQc95H09qc&export=download
Garfo,2,noite,Gradiente GrayScale,in,1,315.78,1204 x 1600,https://drive.google.com/uc?id=1zYL5HoeHsL359NVax-o6USLB4phN8MgT&export=download
Garfo,2,noite,Gradiente GrayScale,in,3,471.89,1204 x 1600,https://drive.google.com/uc?id=15qrKmLmEZsYd7DMR8xlHaauIdjuVC2wv&export=download
Garfo,2,noite,Gradiente GrayScale,in,2,469.11,1204 x 1600,https://drive.google.com/uc?id=1ui4agpBB3X7mh2YzsLPTItxFeDQ24xAv&export=download
Garfo,2,noite,GrayScale Mean Filter,out,6,290.62,1204 x 1600,https://drive.google.com/uc?id=1iZOTvwshbTB8KE1eml5ybkV77vqTm6I7&export=download
Garfo,2,noite,GrayScale Mean Filter,out,5,472.53,1204 x 1600,https://drive.google.com/uc?id=1BNlAnZELUiss2jh1Mpq_g-cfGFOpRFkc&export=download
Garfo,2,noite,GrayScale Mean Filter,in,1,283.17,1204 x 1600,https://drive.google.com/uc?id=1DcGZFgzvE1CAfUeFtHR9Mrh0DnV8NwfN&export=download
Garfo,2,noite,GrayScale Mean Filter,in,2,333.32,1204 x 1600,https://drive.google.com/uc?id=1NjWf4ohE7dxPLUwtlk513E74Gcsls4zY&export=download
Garfo,2,noite,GrayScale Mean Filter,out,4,469.51,1204 x 1600,https://drive.google.com/uc?id=1ZQaLLENHxuSuvgZIGHxFGo7Ys0AxToCC&export=download
Garfo,2,noite,GrayScale Mean Filter,in,3,329.68,1204 x 1600,https://drive.google.com/uc?id=1ytlD4quon856rQkHwczKzij9OTu1bUOm&export=download
Garfo,2,noite,GrayScale Exponential Transform,out,6,344.88,1204 x 1600,https://drive.google.com/uc?id=1Vixrb2kOsE20B5yvEyaVo_GWtP7Li-Ik&export=download
Garfo,2,noite,GrayScale Exponential Transform,in,3,498.19,1204 x 1600,https://drive.google.com/uc?id=13ktt9oscq1GAjNG69wZbaY_qb7-Ylv7j&export=download
Garfo,2,noite,GrayScale Exponential Transform,out,5,515.85,1204 x 1600,https://drive.google.com/uc?id=18Z3W4R_a3wDgFtf7CBI3gm6hmWiv3xev&export=download
Garfo,2,noite,GrayScale Exponential Transform,out,4,641.68,1204 x 1600,https://drive.google.com/uc?id=1kuGaoXI0wa-32jqHzMFZJOIejkhvhN1o&export=download
Garfo,2,noite,GrayScale Exponential Transform,in,2,471.77,1204 x 1600,https://drive.google.com/uc?id=1Xi4svr01rkCSb3nG7uoCFMu_axvIC7Hi&export=download
Garfo,2,noite,GrayScale Exponential Transform,in,1,351.61,1204 x 1600,https://drive.google.com/uc?id=1RGAs39AnUAx-rj4Sqp9nfkGdd-VqpVTk&export=download
Garfo,2,noite,GrayScale Log Transform,out,6,371.32,1204 x 1600,https://drive.google.com/uc?id=1FavxcN7931sQvA56G0q6ofZeX8D69B5x&export=download
Garfo,2,noite,GrayScale Log Transform,out,4,642.87,1204 x 1600,https://drive.google.com/uc?id=1tedwVXUKSsuLRLDsOOEH7S_rWHgMMF52&export=download
Garfo,2,noite,GrayScale Log Transform,out,5,575.16,1204 x 1600,https://drive.google.com/uc?id=1e-krjySzTmWYOKfA9_HhxNZQJd61Y1B3&export=download
Garfo,2,noite,GrayScale Log Transform,in,1,367.66,1204 x 1600,https://drive.google.com/uc?id=1nl2VgDArwbx5rBkk3k6NjSbziSyvFD7a&export=download
Garfo,2,noite,GrayScale Log Transform,in,3,496.01,1204 x 1600,https://drive.google.com/uc?id=1FDcNryaYeg3YlCWFjhXAvjFzAjnigST5&export=download
Garfo,2,noite,GrayScale Log Transform,in,2,489.29,1204 x 1600,https://drive.google.com/uc?id=1byy5NZvwrKOgitjIdGRw-8DM-IpjxzXj&export=download
Garfo,3,dia,Original,in,1,201.96,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-dia-in-fundo1.jpeg
Garfo,3,dia,Original,in,2,195.19,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-dia-in-fundo2.jpeg
Garfo,3,dia,Original,in,3,167.77,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-dia-in-fundo3.jpeg
Garfo,3,dia,Original,out,4,479.66,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-dia-out-fundo4.jpeg
Garfo,3,dia,Original,out,5,324.18,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-dia-out-fundo5.jpeg
Garfo,3,dia,Original,out,6,319.94,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-dia-out-fundo6.jpeg
Garfo,3,dia,GrayScale,out,4,501.0,1204 x 1600,https://drive.google.com/uc?id=1vlD3xU6yEysi0kPWrfed-Y9gS8hLP5gU&export=download
Garfo,3,dia,GrayScale,out,5,296.11,1204 x 1600,https://drive.google.com/uc?id=1RVqBYOo-K0n1oZY8j_1uVJRKW7USqIze&export=download
Garfo,3,dia,GrayScale,out,6,324.88,1204 x 1600,https://drive.google.com/uc?id=1ni_31fi_481u3wuS8KxuSff1sXU-l76F&export=download
Garfo,3,dia,GrayScale,in,3,163.29,1204 x 1600,https://drive.google.com/uc?id=1L9-RE3AlKK6Xk699uxf4lfUzKrxGywOM&export=download
Garfo,3,dia,GrayScale,in,1,190.16,1204 x 1600,https://drive.google.com/uc?id=1jRc9gIEyso5hHDFt6laFBg3ZuUDgTynl&export=download
Garfo,3,dia,GrayScale,in,2,175.9,1204 x 1600,https://drive.google.com/uc?id=16_MOWkASp0J-TW5VtZqMgzxi3vfnD7gw&export=download
Garfo,3,dia,Gradiente GrayScale,in,1,309.9,1204 x 1600,https://drive.google.com/uc?id=1j71_DNfcvYPVyW50ocdIRaSinxbrpOxz&export=download
Garfo,3,dia,Gradiente GrayScale,out,6,535.75,1204 x 1600,https://drive.google.com/uc?id=1zCoXwVMVwy5FejXOAhQItpr7KYSNKmHM&export=download
Garfo,3,dia,Gradiente GrayScale,in,2,315.76,1204 x 1600,https://drive.google.com/uc?id=1h406s6-KtNxq7LU0xBsCOmIPFogeN6Q-&export=download
Garfo,3,dia,Gradiente GrayScale,out,5,522.52,1204 x 1600,https://drive.google.com/uc?id=1b8F-751DUrlPRkqMuyOitsv2bjVfvXd1&export=download
Garfo,3,dia,Gradiente GrayScale,in,3,232.21,1204 x 1600,https://drive.google.com/uc?id=16LqvUQM0PhwuI4n9Cm2XBfbAqVXJrLOm&export=download
Garfo,3,dia,Gradiente GrayScale,out,4,844.94,1204 x 1600,https://drive.google.com/uc?id=1uQgaPVPljH3JqnIe890H78S7NXVCBzEF&export=download
Garfo,3,dia,GrayScale Mean Filter,out,6,384.65,1204 x 1600,https://drive.google.com/uc?id=1yA-0ViMV0VT3tUz7BgCy_d5r9ZRRuixf&export=download
Garfo,3,dia,GrayScale Mean Filter,in,2,272.91,1204 x 1600,https://drive.google.com/uc?id=1S8Wh4mmdvJ-PNRgVgwtKMX0C5owhESWf&export=download
Garfo,3,dia,GrayScale Mean Filter,out,4,544.17,1204 x 1600,https://drive.google.com/uc?id=1jmPOH3fncfOuER6ho07OQ2z4KfI6Y2eE&export=download
Garfo,3,dia,GrayScale Mean Filter,out,5,430.74,1204 x 1600,https://drive.google.com/uc?id=1ZfvjVESoxcY_U4YHxOa_wmNEPf2ljSGh&export=download
Garfo,3,dia,GrayScale Mean Filter,in,1,271.7,1204 x 1600,https://drive.google.com/uc?id=1fDxH_K07ZKF1fmyzqd3jMsibxuhlso_6&export=download
Garfo,3,dia,GrayScale Mean Filter,in,3,265.93,1204 x 1600,https://drive.google.com/uc?id=1Ewm1E8pAkFMHrpVmTVy-nv5hC9qUGTL-&export=download
Garfo,3,dia,GrayScale Exponential Transform,out,4,989.9,1204 x 1600,https://drive.google.com/uc?id=1CpzaNtIhaWmdybCo0CU0rwDRANjUk6A4&export=download
Garfo,3,dia,GrayScale Exponential Transform,out,6,657.85,1204 x 1600,https://drive.google.com/uc?id=1mfZbDo3KqGl3_JrylmskZCoNYWKWerLA&export=download
Garfo,3,dia,GrayScale Exponential Transform,out,5,581.93,1204 x 1600,https://drive.google.com/uc?id=1T7K_xwF3NtgporFzloaoedEUBx5wxGvt&export=download
Garfo,3,dia,GrayScale Exponential Transform,in,3,335.49,1204 x 1600,https://drive.google.com/uc?id=1DHlltaHpmMyqH7p9HZZSjciVm3Otnfpw&export=download
Garfo,3,dia,GrayScale Exponential Transform,in,2,335.03,1204 x 1600,https://drive.google.com/uc?id=1fh0o08XF0pK2iAQ8R6UOoa_hXGXX5439&export=download
Garfo,3,dia,GrayScale Exponential Transform,in,1,387.1,1204 x 1600,https://drive.google.com/uc?id=149ldpTgAgUIK0WCdviV7m85dXcr-Q7OC&export=download
Garfo,3,dia,GrayScale Log Transform,in,3,313.34,1204 x 1600,https://drive.google.com/uc?id=1KbHVSCbY5zZfwuyFmjSKtZ3Rn-Wo0Xln&export=download
Garfo,3,dia,GrayScale Log Transform,out,4,947.38,1204 x 1600,https://drive.google.com/uc?id=1SJk_1WvPdsY37VLxlwNqHsniaJAxxII3&export=download
Garfo,3,dia,GrayScale Log Transform,out,6,641.03,1204 x 1600,https://drive.google.com/uc?id=1Ay3hpJKeQR2Yooqf3bcEfPvwze-lQ6o4&export=download
Garfo,3,dia,GrayScale Log Transform,out,5,573.53,1204 x 1600,https://drive.google.com/uc?id=1gGoDmlBuMrabPUKrP-tPTKSS_-MlSo6d&export=download
Garfo,3,dia,GrayScale Log Transform,in,2,358.46,1204 x 1600,https://drive.google.com/uc?id=17jPPUzrsBbFYPxZJx3V2-Da16wnQZwTw&export=download
Garfo,3,dia,GrayScale Log Transform,in,1,381.12,1204 x 1600,https://drive.google.com/uc?id=1I4u-gMQ-A42uGaZeL1jSTLRuCyiGluqx&export=download
Garfo,3,noite,Original,in,1,194.73,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-noite-in-fundo1.jpeg
Garfo,3,noite,Original,in,2,225.83,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-noite-in-fundo2.jpeg
Garfo,3,noite,Original,in,3,171.21,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-noite-in-fundo3.jpeg
Garfo,3,noite,Original,out,4,368.58,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-noite-out-fundo4.jpeg
Garfo,3,noite,Original,out,5,348.17,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-noite-out-fundo5.jpeg
Garfo,3,noite,Original,out,6,203.23,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Garfo3-noite-out-fundo6.jpeg
Garfo,3,noite,GrayScale,in,2,214.51,1204 x 1600,https://drive.google.com/uc?id=1B1wtBEtpIPWnhZIpvB1XI8Kf8VeKQqFs&export=download
Garfo,3,noite,GrayScale,out,4,373.27,1204 x 1600,https://drive.google.com/uc?id=1DSUs6Es-7ZEPURmjzTZ88qmBS4iN8g_6&export=download
Garfo,3,noite,GrayScale,in,1,176.06,1204 x 1600,https://drive.google.com/uc?id=1cmy4LVa_KpPuKJtV_WPBxCmkdgtAnYYY&export=download
Garfo,3,noite,GrayScale,out,6,189.48,1204 x 1600,https://drive.google.com/uc?id=1IlFT9cUpJBHn4zuBlQCasSBMwDln9h59&export=download
Garfo,3,noite,GrayScale,out,5,321.58,1204 x 1600,https://drive.google.com/uc?id=1hXj7kJha68du9fV6ygjEjsQ6-5UixPZk&export=download
Garfo,3,noite,GrayScale,in,3,164.26,1204 x 1600,https://drive.google.com/uc?id=1cypLUO0wVWlvlgHJBy5dgbaZB0LB3Xbg&export=download
Garfo,3,noite,Gradiente GrayScale,out,5,607.04,1204 x 1600,https://drive.google.com/uc?id=1v_ZfAfqIj09MhIQDG33r7Cno503Zz1pP&export=download
Garfo,3,noite,Gradiente GrayScale,in,2,409.59,1204 x 1600,https://drive.google.com/uc?id=10lP_lTDhfLPcGsrB1BMDmDUd7gtkF6Ae&export=download
Garfo,3,noite,Gradiente GrayScale,in,1,314.29,1204 x 1600,https://drive.google.com/uc?id=1ZDWo-eZsO-nEUHKCzEgYgPX8TxsgNPaz&export=download
Garfo,3,noite,Gradiente GrayScale,out,6,369.05,1204 x 1600,https://drive.google.com/uc?id=15mraUt5qCcsC9NHp-D_g2ttLbqDG392X&export=download
Garfo,3,noite,Gradiente GrayScale,out,4,653.18,1204 x 1600,https://drive.google.com/uc?id=1TNpvXx0Ei2k7DaiVHS9YD0A53XO5Vp4s&export=download
Garfo,3,noite,Gradiente GrayScale,in,3,271.48,1204 x 1600,https://drive.google.com/uc?id=1S5bWxTn7of0s_6ZDKrw-OkYG1LUiLgqL&export=download
Garfo,3,noite,GrayScale Mean Filter,in,3,282.2,1204 x 1600,https://drive.google.com/uc?id=1iBEjaugmHQ738sx3PhnEBs0OEJixi-gQ&export=download
Garfo,3,noite,GrayScale Mean Filter,out,5,505.21,1204 x 1600,https://drive.google.com/uc?id=1cEn3FPzDUhlX_oEAldnBoBLB37diEmOs&export=download
Garfo,3,noite,GrayScale Mean Filter,out,4,465.99,1204 x 1600,https://drive.google.com/uc?id=1KUW-S-ZRtbSKxhMA8TpSs3sCrAflg4HJ&export=download
Garfo,3,noite,GrayScale Mean Filter,out,6,301.27,1204 x 1600,https://drive.google.com/uc?id=1QJiu2hfjAJKhScpFB5hEIVUgmZppxchk&export=download
Garfo,3,noite,GrayScale Mean Filter,in,2,292.88,1204 x 1600,https://drive.google.com/uc?id=1Dssl3lzyqGQMPciv2Lyd3xvxHs7j9bPP&export=download
Garfo,3,noite,GrayScale Mean Filter,in,1,278.78,1204 x 1600,https://drive.google.com/uc?id=1wss4XQihR0dTjePJjoHhfGIPctKe5PQR&export=download
